Interval=	0.01 s
ExcelDateTime=	4.5855649139942347e+04	07/17/25 15:34:45.691019
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	PushSWE	Flow	EMG	Pressure	Flow BIS	Inspi cyclic	Expi cyclic	L/m -> L/s	VolumeResp
Range=	10.000 V	500.0 mV	100.00 mV	100.00 mV	64.18 L/min	1.1000 	1.1000 	1.07 L/s	1.00 L/s.s
UnitName=	*		*	cmH2O	*	*	*	*	*
TopValue=	*	148.52	*	3523.71	*	*	*	*	*
BottomValue=	*	-163.55	*	-3491.41	*	*	*	*	*
36.39	3.201289	-49.82916	0.2602344	22.9319	-49.82915	1.469056e-08	1.469056e-08	-0.8304859	0.3597194
36.4	3.201234	-52.72259	0.2292969	21.34597	-52.72259	1.469056e-08	1.469056e-08	-0.8787098	0.3511548
36.41	3.201203	-54.78905	0.2527344	19.86372	-54.78905	1.469056e-08	1.469056e-08	-0.9131508	0.3421798
36.42	3.201227	-56.00033	0.2253125	18.53176	-56.00032	1.469056e-08	1.469056e-08	-0.9333387	0.3329336
36.43	3.201234	-56.50694	0.2708594	17.35211	-56.50694	1.469056e-08	1.469056e-08	-0.9417824	0.3235477
36.44	3.201266	-56.37133	0.2272656	16.35421	-56.37133	1.469056e-08	1.469056e-08	-0.9395222	0.3141337
36.45	3.201258	-55.77798	0.218125	15.52219	-55.77798	1.469056e-08	1.469056e-08	-0.929633	0.3047836
36.46	3.201258	-54.82846	0.1994531	14.86387	-54.82846	1.469056e-08	1.469056e-08	-0.9138076	0.2955645
36.47	3.201172	-53.68106	0.2016406	14.34844	-53.68106	1.469056e-08	1.469056e-08	-0.8946844	0.2865223
36.48	3.048102	-52.42284	0.1608594	13.96778	-52.42284	1.469056e-08	1.469056e-08	-0.873714	0.2776822
36.49	3.200625	-51.14772	0.2090625	13.68681	-51.14772	1.469056e-08	1.469056e-08	-0.8524619	0.269054
36.5	3.119391	-49.90177	0.1722656	13.49153	-49.90177	1.469056e-08	1.469056e-08	-0.8316962	0.2606366
36.51	3.123336	-48.71539	0.2266406	13.35285	-48.71539	1.469056e-08	1.469056e-08	-0.8119232	0.2524217
36.52	3.201039	-47.59926	0.248125	13.25856	-47.59926	1.469056e-08	1.469056e-08	-0.793321	0.244399
36.53	3.201156	-46.54811	0.3777344	13.19001	-46.54811	1.469056e-08	1.469056e-08	-0.7758018	0.2365562
36.54	3.201148	-45.55872	0.2546094	13.13957	-45.55872	1.469056e-08	1.469056e-08	-0.759312	0.2288838
36.55	3.201148	-44.61991	0.251875	13.09788	-44.61991	1.469056e-08	1.469056e-08	-0.7436652	0.2213713
36.56	3.201234	-43.73125	0.2404687	13.06111	-43.73125	1.469056e-08	1.469056e-08	-0.7288541	0.2140115
36.57	3.201258	-42.88978	0.2621094	13.02572	-42.88978	1.469056e-08	1.469056e-08	-0.7148296	0.2067952
36.58	3.201211	-42.10098	0.1823437	12.99014	-42.10098	1.469056e-08	1.469056e-08	-0.7016829	0.1997153
36.59	3.201125	-41.36839	0.2341406	12.95374	-41.36839	1.469056e-08	1.469056e-08	-0.6894732	0.1927616
36.6	3.201211	-40.69765	0.1785938	12.91604	-40.69765	1.469056e-08	1.469056e-08	-0.6782941	0.1859253
36.61	3.201125	-40.0916	0.2492188	12.8775	-40.0916	1.469056e-08	1.469056e-08	-0.6681933	0.1791948
36.62	3.201203	-39.55055	0.2645313	12.83793	-39.55055	1.469056e-08	1.469056e-08	-0.6591758	0.1725602
36.63	3.201195	-39.07229	0.3208594	12.79789	-39.07229	1.469056e-08	1.469056e-08	-0.6512049	0.1660099
36.64	3.201234	-38.64892	0.2470313	12.75685	-38.64892	1.469056e-08	1.469056e-08	-0.6441487	0.159535
36.65	3.201234	-38.27239	0.2485156	12.71503	-38.27239	1.469056e-08	1.469056e-08	-0.6378731	0.153126
36.66	3.201258	-37.92778	0.1750781	12.67144	-37.92778	1.469056e-08	1.469056e-08	-0.6321298	0.1467773
36.67	3.201148	-37.60515	0.2800781	12.62616	-37.60515	1.469056e-08	1.469056e-08	-0.6267524	0.1404836
36.68	3.201273	-37.28763	0.1844531	12.57802	-37.28763	1.469056e-08	1.469056e-08	-0.6214605	0.1342433
36.69	3.201234	-36.96895	0.2367188	12.52744	-36.96895	1.469056e-08	1.469056e-08	-0.6161492	0.1280557
36.7	3.201289	-36.63574	0.2157813	12.47348	-36.63574	1.469056e-08	1.469056e-08	-0.6105956	0.1219226
36.71	3.201195	-36.28892	0.2496094	12.4171	-36.28892	1.469056e-08	1.469056e-08	-0.6048153	0.1158459
36.72	3.201156	-35.92096	0.2604687	12.35768	-35.92096	1.469056e-08	1.469056e-08	-0.5986826	0.109829
36.73	3.201266	-35.5397	0.3839062	12.29658	-35.53969	1.469056e-08	1.469056e-08	-0.5923283	0.1038745
36.74	3.20125	-35.14241	0.2154687	12.23329	-35.14241	1.469056e-08	1.469056e-08	-0.5857068	0.09798505
36.75	3.201172	-34.74098	0.2322656	12.16929	-34.74098	1.469056e-08	1.469056e-08	-0.5790163	0.09216212
36.76	3.201219	-34.33412	0.201875	12.10407	-34.33412	1.469056e-08	1.469056e-08	-0.5722354	0.0864068
36.77	3.201258	-33.93391	0.3040625	12.03919	-33.93391	1.469056e-08	1.469056e-08	-0.5655651	0.08071863
36.78	3.201195	-33.5372	0.1859375	11.97439	-33.5372	1.469056e-08	1.469056e-08	-0.5589533	0.07509706
36.79	3.201117	-33.15391	0.2354687	11.91153	-33.15391	1.469056e-08	1.469056e-08	-0.5525651	0.06954035
36.8	3.201195	-32.7776	0.1839844	11.85088	-32.7776	1.469056e-08	1.469056e-08	-0.5462933	0.06404706
36.81	3.201133	-32.41577	0.2467187	11.79464	-32.41577	1.469056e-08	1.469056e-08	-0.5402629	0.05861511
36.82	3.201227	-32.05905	0.249375	11.7434	-32.05905	1.469056e-08	1.469056e-08	-0.5343175	0.05324313
36.83	3.201164	-31.71369	0.3264062	11.69919	-31.71369	1.469056e-08	1.469056e-08	-0.5285616	0.04792948
36.84	3.201195	-31.36895	0.2501563	11.66207	-31.36895	1.469056e-08	1.469056e-08	-0.5228159	0.04267342
36.85	3.201156	-31.03137	0.266875	11.63311	-31.03137	1.469056e-08	1.469056e-08	-0.5171895	0.03747407
36.86	3.201195	-30.69039	0.1445312	11.61102	-30.69039	1.469056e-08	1.469056e-08	-0.5115065	0.03233135
36.87	3.201172	-30.35376	0.3269531	11.59543	-30.35376	1.469056e-08	1.469056e-08	-0.5058959	0.027245
36.88	3.201164	-30.01187	0.1916406	11.58363	-30.01186	1.469056e-08	1.469056e-08	-0.5001978	0.02221526
36.89	3.201297	-29.67378	0.2315625	11.57423	-29.67378	1.469056e-08	1.469056e-08	-0.494563	0.01724213
36.9	3.201211	-29.33109	0.22	11.56409	-29.33109	1.469056e-08	1.469056e-08	-0.4888514	0.0123258
36.91	3.201156	-28.99392	0.2509375	11.55199	-28.99392	1.469056e-08	1.469056e-08	-0.4832319	0.007466089
36.92	3.20125	-28.65482	0.2458594	11.53572	-28.65482	1.469056e-08	1.469056e-08	-0.4775803	0.002662795
36.93	3.201203	-28.32436	0.3926563	11.51536	-28.32436	1.469056e-08	1.469056e-08	-0.4720727	-0.002084721
36.94	3.201258	-27.9956	0.24625	11.49026	-27.9956	1.469056e-08	1.469056e-08	-0.4665933	-0.006777262
36.95	3.201125	-27.67907	0.2544531	11.46187	-27.67907	1.469056e-08	1.469056e-08	-0.4613178	-0.01141604
36.96	3.201234	-27.36803	0.1407031	11.43062	-27.36803	1.469056e-08	1.469056e-08	-0.4561339	-0.0160025
36.97	3.201141	-27.07244	0.3492188	11.39845	-27.07244	1.469056e-08	1.469056e-08	-0.4512074	-0.02053843
36.98	3.201156	-26.78508	0.1770313	11.36565	-26.78508	1.469056e-08	1.469056e-08	-0.446418	-0.02502579
36.99	3.201281	-26.51441	0.2264844	11.3336	-26.51441	1.469056e-08	1.469056e-08	-0.4419068	-0.02946666
37	3.201203	-26.25182	0.1725781	11.30155	-26.25182	1.469056e-08	1.469056e-08	-0.4375304	-0.03386316
37.01	3.201172	-26.00355	0.2453125	11.26991	-26.00355	1.469056e-08	1.469056e-08	-0.4333925	-0.03821711
37.02	3.20118	-25.75915	0.2320313	11.23706	-25.75915	1.469056e-08	1.469056e-08	-0.4293191	-0.0425301
37.03	3.201242	-25.52242	0.3241406	11.20298	-25.52242	1.469056e-08	1.469056e-08	-0.4253736	-0.04680301
37.04	3.201234	-25.28152	0.2458594	11.16611	-25.28152	1.469056e-08	1.469056e-08	-0.4213587	-0.05103626
37.05	3.201156	-25.03873	0.2659375	11.12693	-25.03873	1.469056e-08	1.469056e-08	-0.4173122	-0.05522917
37.06	3.201219	-24.78243	0.1013281	11.0848	-24.78244	1.469056e-08	1.469056e-08	-0.4130406	-0.05938062
37.07	3.201187	-24.51523	0.3982031	11.04119	-24.51523	1.469056e-08	1.469056e-08	-0.4085872	-0.06348837
37.08	3.201125	-24.22781	0.2083594	10.99653	-24.22781	1.469056e-08	1.469056e-08	-0.4037968	-0.06755001
37.09	3.20118	-23.92486	0.2495312	10.95296	-23.92486	1.469056e-08	1.469056e-08	-0.3987476	-0.07156229
37.1	3.201156	-23.60073	0.2240625	10.91132	-23.60073	1.469056e-08	1.469056e-08	-0.3933455	-0.0755224
37.11	3.201125	-23.26308	0.2500781	10.87367	-23.26308	1.469056e-08	1.469056e-08	-0.387718	-0.07942714
37.12	3.201187	-22.90984	0.2278125	10.84045	-22.90984	1.469056e-08	1.469056e-08	-0.3818307	-0.08327437
37.13	3.201187	-22.55099	0.3944531	10.81297	-22.55098	1.469056e-08	1.469056e-08	-0.3758497	-0.08706204
37.14	3.201164	-22.18658	0.2508594	10.79089	-22.18658	1.469056e-08	1.469056e-08	-0.3697764	-0.09078949
37.15	3.201133	-21.82731	0.2623437	10.77467	-21.82731	1.469056e-08	1.469056e-08	-0.3637885	-0.09445642
37.16	3.201234	-21.47341	0.08625	10.76331	-21.47341	1.469056e-08	1.469056e-08	-0.3578902	-0.098064
37.17	3.201187	-21.13437	0.4092969	10.75664	-21.13437	1.469056e-08	1.469056e-08	-0.3522395	-0.1016137
37.18	3.201172	-20.8089	0.1877344	10.75343	-20.8089	1.469056e-08	1.469056e-08	-0.346815	-0.1051081
37.19	3.201203	-20.50393	0.2366406	10.7532	-20.50393	1.469056e-08	1.469056e-08	-0.3417322	-0.1085499
37.2	3.201211	-20.216	0.1633594	10.75478	-20.216	1.469056e-08	1.469056e-08	-0.3369334	-0.1119424
37.21	3.201172	-19.94907	0.2375	10.75761	-19.94907	1.469056e-08	1.469056e-08	-0.3324845	-0.1152886
37.22	3.201203	-19.69781	0.2221094	10.76082	-19.69782	1.469056e-08	1.469056e-08	-0.3282969	-0.1185918
37.23	3.201273	-19.46367	0.3220313	10.7639	-19.46367	1.469056e-08	1.469056e-08	-0.3243946	-0.1218545
37.24	3.20118	-19.24054	0.2511719	10.76634	-19.24054	1.469056e-08	1.469056e-08	-0.3206757	-0.1250793
37.25	3.050117	-19.02831	0.2679688	10.76795	-19.02831	1.469056e-08	1.469056e-08	-0.3171385	-0.1282678
37.26	3.124961	-18.82134	0.04164062	10.76866	-18.82134	1.469056e-08	1.469056e-08	-0.313689	-0.1314215
37.27	3.197594	-18.61887	0.4535937	10.76858	-18.61887	1.469056e-08	1.469056e-08	-0.3103144	-0.134541
37.28	3.123633	-18.41644	0.1891406	10.76794	-18.41644	1.469056e-08	1.469056e-08	-0.3069406	-0.1376269
37.29	3.200953	-18.21317	0.2379688	10.76693	-18.21317	1.469056e-08	1.469056e-08	-0.3035528	-0.1406789
37.3	3.201094	-18.00615	0.2351563	10.76569	-18.00615	1.469056e-08	1.469056e-08	-0.3001024	-0.1436969
37.31	3.201164	-17.79494	0.2615625	10.76409	-17.79494	1.469056e-08	1.469056e-08	-0.2965824	-0.1466799
37.32	3.201078	-17.57843	0.2400781	10.76187	-17.57843	1.469056e-08	1.469056e-08	-0.2929738	-0.1496274
37.33	3.201195	-17.35703	0.4007813	10.75835	-17.35703	1.469056e-08	1.469056e-08	-0.2892838	-0.1525382
37.34	3.201102	-17.13141	0.2626563	10.75292	-17.13141	1.469056e-08	1.469056e-08	-0.2855234	-0.1554119
37.35	3.201141	-16.90325	0.2817969	10.74467	-16.90325	1.469056e-08	1.469056e-08	-0.2817208	-0.1582476
37.36	3.201219	-16.67494	0.04179688	10.73314	-16.67494	1.469056e-08	1.469056e-08	-0.2779156	-0.1610453
37.37	3.201258	-16.44944	0.4720313	10.71783	-16.44944	1.469056e-08	1.469056e-08	-0.2741573	-0.1638051
37.38	3.201156	-16.23019	0.2028125	10.69908	-16.23019	1.469056e-08	1.469056e-08	-0.2705031	-0.1665279
37.39	3.201195	-16.02031	0.25375	10.67737	-16.0203	1.469056e-08	1.469056e-08	-0.2670051	-0.1692148
37.4	3.201133	-15.8227	0.1758594	10.65391	-15.8227	1.469056e-08	1.469056e-08	-0.2637117	-0.1718678
37.41	3.201164	-15.63876	0.2421875	10.62997	-15.63876	1.469056e-08	1.469056e-08	-0.260646	-0.174489
37.42	3.201031	-15.46926	0.2157031	10.60706	-15.46926	1.469056e-08	1.469056e-08	-0.257821	-0.1770808
37.43	3.201117	-15.31222	0.3269531	10.5864	-15.31222	1.469056e-08	1.469056e-08	-0.2552036	-0.1796454
37.44	3.201219	-15.16562	0.2367969	10.56889	-15.16562	1.469056e-08	1.469056e-08	-0.2527603	-0.1821849
37.45	3.201219	-15.02389	0.2490625	10.55489	-15.02389	1.469056e-08	1.469056e-08	-0.2503981	-0.1847002
37.46	3.201187	-14.88335	0.2189844	10.54421	-14.88335	1.469056e-08	1.469056e-08	-0.2480558	-0.1871923
37.47	3.201109	-14.73687	0.2632813	10.53619	-14.73687	1.469056e-08	1.469056e-08	-0.2456145	-0.1896604
37.48	3.201133	-14.58185	0.2511719	10.5299	-14.58185	1.469056e-08	1.469056e-08	-0.2430308	-0.1921035
37.49	3.201211	-14.41296	0.2878906	10.52431	-14.41296	1.469056e-08	1.469056e-08	-0.240216	-0.1945195
37.5	3.201227	-14.23142	0.2496094	10.51866	-14.23142	1.469056e-08	1.469056e-08	-0.2371903	-0.1969064
37.51	3.201141	-14.03627	0.2680469	10.51253	-14.03627	1.469056e-08	1.469056e-08	-0.2339378	-0.1992618
37.52	3.201117	-13.83344	0.2397656	10.506	-13.83344	1.469056e-08	1.469056e-08	-0.2305574	-0.2015839
37.53	3.201219	-13.62649	0.2665625	10.49969	-13.62649	1.469056e-08	1.469056e-08	-0.2271082	-0.2038718
37.54	3.201211	-13.42426	0.2354687	10.49445	-13.42426	1.469056e-08	1.469056e-08	-0.2237376	-0.2061256
37.55	3.201164	-13.23212	0.2671875	10.49147	-13.23212	1.469056e-08	1.469056e-08	-0.2205354	-0.2083463
37.56	3.201195	-13.05822	0.229375	10.49162	-13.05822	1.469056e-08	1.469056e-08	-0.2176371	-0.2105365
37.57	3.201172	-12.90606	0.2677344	10.49578	-12.90606	1.469056e-08	1.469056e-08	-0.215101	-0.2126995
37.58	3.201242	-12.78	0.2360938	10.50402	-12.78	1.469056e-08	1.469056e-08	-0.213	-0.2148394
37.59	3.201117	-12.67933	0.255625	10.5162	-12.67933	1.469056e-08	1.469056e-08	-0.2113222	-0.2169605
37.6	3.201148	-12.60385	0.2242969	10.53137	-12.60385	1.469056e-08	1.469056e-08	-0.2100641	-0.2190669
37.61	3.201141	-12.54901	0.2592187	10.54839	-12.54901	1.469056e-08	1.469056e-08	-0.2091501	-0.2211626
37.62	3.201187	-12.51176	0.2225781	10.56572	-12.51176	1.469056e-08	1.469056e-08	-0.2085294	-0.2232507
37.63	3.201187	-12.48628	0.2514844	10.58189	-12.48628	1.469056e-08	1.469056e-08	-0.2081046	-0.2253337
37.64	3.201172	-12.46941	0.2160938	10.59554	-12.46941	1.469056e-08	1.469056e-08	-0.2078236	-0.2274132
37.65	3.201141	-12.45685	0.2507031	10.60562	-12.45685	1.469056e-08	1.469056e-08	-0.2076141	-0.2294903
37.66	3.201187	-12.44732	0.2121094	10.61153	-12.44732	1.469056e-08	1.469056e-08	-0.2074553	-0.2315656
37.67	3.20118	-12.43936	0.2433594	10.6131	-12.43936	1.469056e-08	1.469056e-08	-0.2073227	-0.2336395
37.68	3.201227	-12.43376	0.2167187	10.61058	-12.43376	1.469056e-08	1.469056e-08	-0.2072294	-0.2357122
37.69	3.201227	-12.43126	0.244375	10.60462	-12.43126	1.469056e-08	1.469056e-08	-0.2071876	-0.2377842
37.7	3.201203	-12.43337	0.2178906	10.59604	-12.43337	1.469056e-08	1.469056e-08	-0.2072228	-0.2398562
37.71	3.201117	-12.4411	0.2503125	10.58595	-12.4411	1.469056e-08	1.469056e-08	-0.2073518	-0.241929
37.72	3.201109	-12.45502	0.2122656	10.57538	-12.45502	1.469056e-08	1.469056e-08	-0.2075837	-0.2440036
37.73	3.201203	-12.4746	0.2428125	10.56545	-12.4746	1.469056e-08	1.469056e-08	-0.2079101	-0.2460811
37.74	3.201125	-12.49848	0.2086719	10.55707	-12.49848	1.469056e-08	1.469056e-08	-0.208308	-0.2481622
37.75	3.201211	-12.52399	0.2450781	10.55098	-12.52399	1.469056e-08	1.469056e-08	-0.2087331	-0.2502474
37.76	3.201258	-12.5482	0.2160156	10.54769	-12.5482	1.469056e-08	1.469056e-08	-0.2091366	-0.2523369
37.77	3.201203	-12.56714	0.2485156	10.54735	-12.56714	1.469056e-08	1.469056e-08	-0.2094524	-0.25443
37.78	3.201133	-12.57773	0.2153906	10.54987	-12.57773	1.469056e-08	1.469056e-08	-0.2096289	-0.2565255
37.79	3.201195	-12.57632	0.2514844	10.55471	-12.57632	1.469056e-08	1.469056e-08	-0.2096053	-0.2586219
37.8	3.201187	-12.56115	0.2194531	10.56122	-12.56115	1.469056e-08	1.469056e-08	-0.2093525	-0.2607168
37.81	3.201148	-12.53036	0.2632813	10.56831	-12.53036	1.469056e-08	1.469056e-08	-0.2088394	-0.262808
37.82	3.201187	-12.48456	0.2192969	10.57501	-12.48456	1.469056e-08	1.469056e-08	-0.208076	-0.2648926
37.83	3.201266	-12.42423	0.2549219	10.5802	-12.42423	1.469056e-08	1.469056e-08	-0.2070705	-0.2669684
37.84	3.201164	-12.35236	0.2249219	10.58304	-12.35236	1.469056e-08	1.469056e-08	-0.2058726	-0.2690331
37.85	3.201227	-12.27117	0.2564844	10.583	-12.27117	1.469056e-08	1.469056e-08	-0.2045195	-0.271085
37.86	3.201227	-12.185	0.2251563	10.57993	-12.185	1.469056e-08	1.469056e-08	-0.2030833	-0.2731229
37.87	3.201148	-12.0963	0.2515625	10.57421	-12.0963	1.469056e-08	1.469056e-08	-0.201605	-0.2751462
37.88	3.201242	-12.00929	0.2190625	10.56657	-12.00929	1.469056e-08	1.469056e-08	-0.2001549	-0.2771548
37.89	3.201148	-11.92527	0.2525781	10.55823	-11.92527	1.469056e-08	1.469056e-08	-0.1987544	-0.2791491
37.9	3.201133	-11.84721	0.2219531	10.55047	-11.84721	1.469056e-08	1.469056e-08	-0.1974535	-0.2811299
37.91	3.201063	-11.77472	0.2534375	10.5446	-11.77472	1.469056e-08	1.469056e-08	-0.1962454	-0.2830981
37.92	3.201211	-11.70925	0.2138281	10.54172	-11.70925	1.469056e-08	1.469056e-08	-0.1951542	-0.2850549
37.93	3.201117	-11.64929	0.2475781	10.54239	-11.64929	1.469056e-08	1.469056e-08	-0.1941548	-0.2870012
37.94	3.201125	-11.59519	0.2171094	10.54679	-11.59519	1.469056e-08	1.469056e-08	-0.1932531	-0.2889381
37.95	3.201187	-11.54522	0.2488281	10.55424	-11.54522	1.469056e-08	1.469056e-08	-0.1924204	-0.2908663
37.96	3.201266	-11.49945	0.2146875	10.56381	-11.49945	1.469056e-08	1.469056e-08	-0.1916575	-0.2927865
37.97	3.20118	-11.4569	0.2457813	10.57382	-11.4569	1.469056e-08	1.469056e-08	-0.1909483	-0.2946994
37.98	3.201133	-11.42011	0.2216406	10.58254	-11.42011	1.469056e-08	1.469056e-08	-0.1903352	-0.2966057
37.99	3.201195	-11.39231	0.2477344	10.58786	-11.39231	1.469056e-08	1.469056e-08	-0.1898719	-0.2985065
38	3.201258	-11.38399	0.2180469	10.58741	-11.38398	1.469056e-08	1.469056e-08	-0.1897331	-0.3004041
38.01	3.201258	-11.40363	0.24875	10.57895	-11.40363	1.469056e-08	1.469056e-08	-0.1900604	-0.3023027
38.02	3.077711	-11.46544	0.2179688	10.55954	-11.46544	1.469056e-08	1.469056e-08	-0.1910907	-0.3042079
38.03	3.122883	-11.57138	0.24	10.52759	-11.57138	1.469056e-08	1.469056e-08	-0.1928563	-0.3061274
38.04	3.200641	-11.71823	0.2138281	10.48111	-11.71823	1.469056e-08	1.469056e-08	-0.1953038	-0.3080678
38.05	3.123461	-11.8784	0.2480469	10.42157	-11.8784	1.469056e-08	1.469056e-08	-0.1979733	-0.310035
38.06	3.200977	-11.99995	0.2175781	10.35236	-11.99995	1.469056e-08	1.469056e-08	-0.1999991	-0.3120257
38.07	3.201031	-12.00614	0.2446875	10.28207	-12.00614	1.469056e-08	1.469056e-08	-0.2001024	-0.3140291
38.08	3.201125	-11.77786	0.2198437	10.22561	-11.77786	1.469056e-08	1.469056e-08	-0.1962976	-0.316014
38.09	3.201133	-11.19694	0.248125	10.20187	-11.19694	1.469056e-08	1.469056e-08	-0.1866157	-0.3179342
38.1	3.201086	-10.09854	0.2207813	10.24091	-10.09854	1.469056e-08	1.469056e-08	-0.168309	-0.3197137
38.11	3.201164	-8.37156	0.255	10.36999	-8.37156	1.469056e-08	1.469056e-08	-0.139526	-0.32126
38.12	3.201164	-5.871962	0.220625	10.63042	-5.871962	1.469056e-08	1.469056e-08	-0.09786604	-0.3224518
38.13	3.201203	-2.568003	0.2586719	11.04817	-2.568002	1.469056e-08	1.469056e-08	-0.04280004	-0.323161
38.14	3.201234	1.584135	0.2223438	11.66318	1.584135	0.02499999	1.469056e-08	0.02640225	-0.04841855	#* INSPI 
38.15	3.201109	6.485726	0.2507813	12.48562	6.485726	1.469056e-08	1.469056e-08	0.1080954	0.0007518165
38.16	3.201055	12.03994	0.2205469	13.53788	12.03994	1.469056e-08	1.469056e-08	0.2006656	0.002300669
38.17	3.201187	18.02931	0.23875	14.80274	18.02931	1.469056e-08	1.469056e-08	0.3004884	0.004813048
38.18	3.20107	24.24758	0.1854687	16.27465	24.24758	1.469056e-08	1.469056e-08	0.4041263	0.0083489
38.19	3.20107	30.43597	0.2247656	17.9083	30.43597	1.469056e-08	1.469056e-08	0.5072661	0.01291957
38.2	3.201086	36.3678	0.2170312	19.67253	36.3678	1.469056e-08	1.469056e-08	0.60613	0.01850523
38.21	3.201055	41.84379	0.2553125	21.50627	41.84379	1.469056e-08	1.469056e-08	0.6973965	0.02504054
38.22	3.201031	46.71002	0.2242188	23.36708	46.71002	1.469056e-08	1.469056e-08	0.7785003	0.03244058
38.23	3.201078	50.89204	0.2503125	25.1976	50.89204	1.469056e-08	1.469056e-08	0.8482007	0.04059147
38.24	3.201	54.35323	0.2145313	26.96266	54.35323	1.469056e-08	1.469056e-08	0.9058873	0.04938015
38.25	3.20107	57.13949	0.2421875	28.62435	57.13949	1.469056e-08	1.469056e-08	0.9523249	0.05868491
38.26	3.201031	59.31137	0.2173438	30.16783	59.31137	1.469056e-08	1.469056e-08	0.9885228	0.06840258
38.27	3.201063	60.97621	0.25	31.57923	60.97621	1.469056e-08	1.469056e-08	1.01627	0.07843541
38.28	3.201024	62.23304	0.2171875	32.86602	62.23304	1.469056e-08	1.469056e-08	1.037217	0.08871128
38.29	3.201078	63.18353	0.2489844	34.03168	63.18354	1.469056e-08	1.469056e-08	1.053059	0.09916752
38.3	3.201016	63.91244	0.2164063	35.09867	63.91244	1.469056e-08	1.469056e-08	1.065207	0.1097636
38.31	3.200992	64.47956	0.2488281	36.07596	64.47956	1.469056e-08	1.469056e-08	1.074659	0.1204655
38.32	3.201016	64.93496	0.2188281	36.99084	64.93496	1.469056e-08	1.469056e-08	1.082249	0.1312528
38.33	3.201039	65.29885	0.2469531	37.84807	65.29885	1.469056e-08	1.469056e-08	1.088314	0.1421071
38.34	3.20107	65.59657	0.2176563	38.67261	65.59657	1.469056e-08	1.469056e-08	1.093276	0.1530168
38.35	3.201031	65.83222	0.241875	39.46136	65.83222	1.469056e-08	1.469056e-08	1.097204	0.1639702
38.36	3.201008	66.02624	0.2136719	40.23519	66.02624	1.469056e-08	1.469056e-08	1.100437	0.1749595
38.37	3.201008	66.18643	0.2451562	40.98494	66.18643	1.469056e-08	1.469056e-08	1.103107	0.1859778
38.38	3.201172	66.33739	0.2128125	41.72946	66.33739	1.469056e-08	1.469056e-08	1.105623	0.1970218
38.39	3.200984	66.49381	0.236875	42.45748	66.49381	1.469056e-08	1.469056e-08	1.10823	0.2080912
38.4	3.201024	66.67442	0.2100781	43.18763	66.67442	1.469056e-08	1.469056e-08	1.11124	0.2191885
38.41	3.200922	66.88921	0.2400781	43.90867	66.88921	1.469056e-08	1.469056e-08	1.11482	0.2303188
38.42	3.200984	67.12879	0.2001563	44.63691	67.12879	1.469056e-08	1.469056e-08	1.118813	0.2414871
38.43	3.201117	67.38295	0.2335156	45.35928	67.38296	1.469056e-08	1.469056e-08	1.123049	0.2526971
38.44	3.201	67.58955	0.2050781	46.08308	67.58955	1.469056e-08	1.469056e-08	1.126492	0.2639462
38.45	3.201016	67.70669	0.2475781	46.78851	67.7067	1.469056e-08	1.469056e-08	1.128445	0.2752231
38.46	3.201094	67.60701	0.2098438	47.46563	67.60701	1.469056e-08	1.469056e-08	1.126783	0.2865026
38.47	3.201008	67.22507	0.2390625	48.08438	67.22508	1.469056e-08	1.469056e-08	1.120418	0.2977427
38.48	3.201024	66.38669	0.2103125	48.61454	66.38669	1.469056e-08	1.469056e-08	1.106445	0.3088822
38.49	3.201063	65.04017	0.2457031	49.01972	65.04017	1.469056e-08	1.469056e-08	1.084003	0.3198396
38.5	3.201047	63.01172	0.2200781	49.25726	63.01172	1.469056e-08	1.469056e-08	1.050195	0.3305162
38.51	3.201	60.31419	0.2465625	49.29769	60.31419	1.469056e-08	1.469056e-08	1.005237	0.3407975
38.52	3.201055	56.82145	0.2232031	49.10226	56.82144	1.469056e-08	1.469056e-08	0.9470241	0.3505624
38.53	3.200945	52.64312	0.2453906	48.66541	52.64312	1.469056e-08	1.469056e-08	0.8773854	0.3596852
38.54	3.200992	47.71566	0.2219531	47.9673	47.71566	1.469056e-08	1.469056e-08	0.7952609	0.3680478
38.55	3.201102	42.23682	0.2483594	47.03595	42.23682	1.469056e-08	1.469056e-08	0.703947	0.3755398
38.56	3.201148	36.17881	0.2203125	45.87313	36.17881	1.469056e-08	1.469056e-08	0.6029802	0.3820687
38.57	3.201133	29.78304	0.246875	44.5353	29.78304	1.469056e-08	1.469056e-08	0.496384	0.3875565
38.58	3.201109	23.01291	0.2151562	43.03352	23.0129	1.469056e-08	1.469056e-08	0.3835484	0.3919461
38.59	3.201187	16.10583	0.2482812	41.43517	16.10584	1.469056e-08	1.469056e-08	0.2684306	0.3951935
38.6	3.201125	8.99365	0.2160938	39.74213	8.99365	1.469056e-08	1.469056e-08	0.1498942	0.3972721
38.61	3.201227	1.894845	0.2392969	38.01497	1.894845	1.469056e-08	0.02499999	0.03158074	0.3981646	#* EXPI 
38.62	3.201039	-5.272363	0.2117969	36.23578	-5.272362	1.469056e-08	1.469056e-08	-0.08787272	0.3978681
38.63	3.201086	-12.28919	0.2420312	34.45226	-12.28919	1.469056e-08	1.469056e-08	-0.2048198	0.396388
38.64	3.201258	-19.21149	0.20875	32.63182	-19.21149	1.469056e-08	1.469056e-08	-0.3201915	0.3937459
